Rk,Name,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1,DeMarre Carroll,31,73,73,29.9,4.5,10.8,.414,2.0,5.4,.371,2.5,5.4,.457,.506,2.6,3.4,.764,1.4,5.1,6.6,2.0,0.8,0.4,1.4,2.3,13.5
2,Allen Crabbe,25,75,68,29.3,4.5,11.0,.407,2.7,7.1,.378,1.8,3.9,.461,.529,1.5,1.8,.852,0.4,3.9,4.3,1.6,0.6,0.5,1.0,2.2,13.2
3,Spencer Dinwiddie,24,80,58,28.8,4.1,10.5,.387,1.8,5.4,.326,2.3,5.1,.452,.471,2.7,3.4,.813,0.5,2.7,3.2,6.6,0.9,0.3,1.6,2.3,12.6
4,Rondae Hollis-Jefferson,23,68,59,28.2,5.0,10.6,.472,0.2,0.8,.241,4.8,9.9,.491,.481,3.7,4.6,.788,1.5,5.3,6.8,2.5,1.0,0.7,1.8,2.1,13.9
5,Caris LeVert,23,71,10,26.3,4.5,10.4,.435,1.2,3.5,.347,3.3,6.9,.480,.493,1.9,2.6,.711,0.7,2.9,3.7,4.2,1.2,0.3,2.2,2.2,12.1
6,D'Angelo Russell,21,48,35,25.7,5.8,14.0,.414,1.9,5.8,.324,3.9,8.2,.477,.481,2.0,2.7,.740,0.6,3.3,3.9,5.2,0.8,0.4,3.1,1.9,15.5
7,Joe Harris,26,78,14,25.3,3.9,8.0,.491,1.9,4.6,.419,2.0,3.4,.589,.612,1.1,1.3,.827,0.7,2.7,3.3,1.6,0.4,0.3,1.2,2.0,10.8
8,Jeremy Lin,29,1,1,25.0,5.0,12.0,.417,1.0,2.0,.500,4.0,10.0,.400,.458,7.0,7.0,1.000,0.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,18.0
9,Trevor Booker,30,18,6,21.9,4.3,8.3,.513,0.2,0.7,.250,4.1,7.7,.536,.523,1.3,2.4,.558,2.1,4.5,6.6,2.1,0.4,0.3,1.7,2.4,10.1
10,Dante Cunningham,30,22,1,20.3,3.0,6.3,.468,1.0,2.7,.383,1.9,3.6,.532,.550,0.5,0.7,.688,1.3,3.5,4.8,1.0,0.5,0.6,0.8,1.6,7.5
11,Jarrett Allen,19,72,31,20.0,3.3,5.5,.589,0.1,0.2,.333,3.2,5.3,.599,.596,1.6,2.0,.776,2.0,3.4,5.4,0.7,0.4,1.2,1.1,2.0,8.2
12,Quincy Acy,27,70,8,19.4,1.9,5.2,.356,1.5,4.2,.349,0.4,1.0,.384,.496,0.7,0.9,.817,0.6,3.1,3.7,0.8,0.5,0.4,0.9,2.1,5.9
13,Tyler Zeller,28,42,33,16.7,3.0,5.5,.546,0.2,0.6,.385,2.7,4.8,.567,.568,1.0,1.4,.667,1.5,3.1,4.6,0.7,0.2,0.5,0.8,1.9,7.1
14,Nik Stauskas,24,35,0,13.7,1.7,4.3,.393,1.1,2.8,.404,0.5,1.5,.373,.527,0.5,0.8,.704,0.1,1.7,1.8,1.1,0.1,0.1,0.6,0.6,5.1
15,Jahlil Okafor,22,26,0,12.6,2.8,5.0,.566,0.0,0.2,.250,2.8,4.8,.576,.570,0.7,1.0,.760,0.7,2.3,2.9,0.4,0.1,0.6,0.7,1.7,6.4
16,Milton Doyle,24,10,0,12.5,1.3,4.7,.277,0.4,2.3,.174,0.9,2.4,.375,.319,0.4,0.8,.500,0.3,1.5,1.8,1.0,0.6,0.2,0.2,1.3,3.4
17,James Webb,24,10,0,12.0,0.6,2.4,.250,0.4,1.9,.211,0.2,0.5,.400,.333,0.0,0.0,0.0,0.8,1.6,2.4,0.4,0.1,0.0,0.4,1.0,1.6
18,Timofey Mozgov,31,31,13,11.6,1.7,3.0,.559,0.1,0.6,.222,1.5,2.4,.640,.581,0.7,1.0,.767,1.0,2.1,3.2,0.4,0.2,0.4,1.1,1.3,4.2
19,Sean Kilpatrick,28,16,0,11.4,1.6,5.4,.287,0.7,2.7,.256,0.9,2.8,.318,.351,1.1,1.2,.947,0.1,2.1,2.2,0.9,0.1,0.1,1.0,0.5,4.9
20,Isaiah Whitehead,22,16,0,11.3,2.5,5.4,.465,0.4,1.1,.389,2.1,4.3,.485,.506,0.8,1.2,.684,0.3,1.4,1.6,1.3,0.5,0.1,1.5,1.4,6.3
21,Jacob Wiley,23,5,0,6.6,0.2,0.8,.250,0.2,0.4,.500,0.0,0.4,.000,.375,0.2,0.4,.500,0.4,1.8,2.2,0.4,0.2,0.0,0.0,0.8,0.8
22,Rashad Vaughn,21,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
