Rk,Name,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1,Harrison Barnes,25,77,77,34.2,7.0,15.7,.445,1.5,4.3,.357,5.4,11.4,.478,.494,3.4,4.1,.827,1.0,5.1,6.1,2.0,0.6,0.2,1.5,1.2,18.9
2,Wesley Matthews,31,63,62,33.8,4.5,11.1,.406,2.4,6.4,.381,2.1,4.7,.441,.516,1.3,1.6,.822,0.4,2.7,3.1,2.7,1.2,0.3,1.3,2.2,12.7
3,Dennis Smith,20,69,69,29.7,5.9,14.8,.395,1.5,4.9,.313,4.3,9.9,.436,.447,1.9,2.8,.694,0.7,3.0,3.8,5.2,1.0,0.3,2.8,2.2,15.2
4,Yogi Ferrell,24,82,21,27.8,3.8,8.9,.426,1.6,4.4,.373,2.2,4.5,.477,.518,1.0,1.3,.796,0.3,2.7,3.0,2.5,0.8,0.1,1.0,1.9,10.2
5,Aaron Harrison,23,9,3,25.9,2.1,7.7,.275,1.0,4.8,.209,1.1,2.9,.385,.341,1.4,1.9,.765,0.4,2.2,2.7,1.2,1.0,0.2,0.3,3.0,6.7
6,Dirk Nowitzki,39,77,77,24.7,4.5,9.8,.456,1.8,4.4,.409,2.7,5.5,.494,.547,1.3,1.4,.898,0.3,5.4,5.7,1.6,0.6,0.6,0.7,1.9,12.0
7,J.J. Barea,33,69,10,23.2,4.4,10.0,.439,1.7,4.5,.367,2.7,5.5,.499,.522,1.2,1.5,.784,0.2,2.7,2.9,6.3,0.5,0.0,2.1,1.2,11.6
8,Doug McDermott,26,26,3,22.9,3.3,6.9,.478,1.5,3.0,.494,1.8,3.9,.465,.586,0.9,1.1,.857,0.3,2.3,2.5,1.1,0.3,0.2,0.8,1.9,9.0
9,Dorian Finney-Smith,24,21,13,21.3,2.2,5.8,.380,1.0,3.2,.299,1.2,2.6,.481,.463,0.5,0.7,.733,1.0,2.5,3.6,1.2,0.5,0.2,1.0,2.0,5.9
10,Dwight Powell,26,79,25,21.2,3.2,5.4,.593,0.4,1.1,.333,2.9,4.4,.656,.626,1.7,2.3,.719,1.7,3.9,5.6,1.2,0.8,0.4,0.7,2.4,8.5
11,Devin Harris,34,44,1,18.3,2.7,6.5,.415,1.0,2.8,.352,1.7,3.6,.465,.493,2.1,2.5,.830,0.2,1.7,1.9,1.9,0.8,0.2,1.1,2.3,8.5
12,Maxi Kleber,26,72,36,16.8,2.1,4.3,.489,0.6,1.8,.313,1.5,2.5,.613,.553,0.6,0.8,.746,1.0,2.3,3.3,0.7,0.4,0.7,0.4,1.6,5.4
13,Johnathan Motley,22,11,4,16.0,3.6,6.8,.533,0.1,0.5,.167,3.5,6.3,.565,.540,1.4,2.5,.536,1.3,3.2,4.5,0.6,0.3,0.2,0.8,1.6,8.7
14,Nerlens Noel,23,30,6,15.7,1.8,3.5,.524,0.0,0.0,.000,1.8,3.5,.529,.524,0.7,0.9,.750,1.6,4.0,5.6,0.7,1.0,0.7,0.9,2.0,4.4
15,Kyle Collinsworth,26,32,2,15.0,1.2,3.1,.384,0.1,0.5,.235,1.1,2.6,.415,.404,0.7,1.3,.525,1.0,2.3,3.3,1.8,0.5,0.3,0.8,1.4,3.2
16,Jalen Jones,24,12,0,13.5,2.1,5.3,.391,0.8,2.1,.360,1.3,3.3,.410,.461,0.8,1.4,.588,1.1,1.8,2.9,0.3,0.4,0.1,0.6,1.7,5.8
17,Salah Mejri,31,61,1,12.0,1.4,2.2,.642,0.0,0.0,.000,1.4,2.2,.657,.642,0.6,1.1,.576,1.4,2.6,4.0,0.6,0.4,1.1,0.6,2.0,3.5
18,Gian Clavell,24,7,0,9.1,0.9,2.6,.333,0.9,2.1,.400,0.0,0.4,.000,.500,0.3,0.3,1.000,0.1,0.9,1.0,0.4,0.3,0.0,0.3,1.1,2.9
19,Jameel Warney,24,3,0,9.0,2.3,4.0,.583,0.0,0.0,0.0,2.3,4.0,.583,.583,1.0,1.7,.600,1.3,1.7,3.0,0.0,0.0,0.0,0.3,0.7,5.7
20,Scotty Hopson,28,1,0,8.0,0.0,1.0,.000,0.0,0.0,0.0,0.0,1.0,.000,.000,1.0,2.0,.500,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
21,Antonius Cleveland,23,13,0,6.2,0.3,1.1,.286,0.0,0.1,.000,0.3,1.0,.308,.286,0.2,0.3,.500,0.2,0.6,0.8,0.2,0.5,0.3,0.2,0.8,0.8
22,Jeff Withey,27,9,0,4.3,0.7,1.8,.375,0.2,1.1,.200,0.4,0.7,.667,.438,0.1,0.2,.500,0.1,1.0,1.1,0.0,0.0,0.3,0.2,0.3,1.7
23,Josh McRoberts,30,2,0,3.0,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,0.0,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
