Rk,Name,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1,Anthony Davis,24,75,75,36.4,10.4,19.5,.534,0.7,2.2,.340,9.7,17.3,.558,.552,6.6,8.0,.828,2.5,8.6,11.1,2.3,1.5,2.6,2.2,2.1,28.1
2,DeMarcus Cousins,27,48,48,36.2,8.5,18.0,.470,2.2,6.1,.354,6.3,11.9,.530,.530,6.1,8.2,.746,2.2,10.7,12.9,5.4,1.6,1.6,5.0,3.8,25.2
3,Jrue Holiday,27,81,81,36.1,7.6,15.4,.494,1.5,4.4,.337,6.1,11.0,.557,.543,2.3,2.9,.786,0.8,3.7,4.5,6.0,1.5,0.8,2.6,2.5,19.0
4,E'Twaun Moore,28,82,80,31.5,5.2,10.1,.508,1.6,3.7,.425,3.6,6.5,.556,.585,0.6,0.8,.706,0.7,2.2,2.9,2.3,1.0,0.1,1.2,2.2,12.5
5,Nikola Mirotic,26,30,11,29.1,5.4,12.7,.427,2.2,6.6,.335,3.2,6.2,.524,.513,1.6,1.9,.810,1.4,6.8,8.2,1.4,1.0,0.9,1.0,2.1,14.6
6,Rajon Rondo,31,65,63,26.2,3.6,7.6,.468,0.8,2.3,.333,2.8,5.3,.526,.518,0.4,0.7,.543,0.5,3.6,4.0,8.2,1.1,0.2,2.3,1.8,8.3
7,Darius Miller,27,82,3,23.7,2.6,5.9,.444,1.8,4.4,.411,0.8,1.6,.535,.594,0.7,0.8,.866,0.2,1.8,2.0,1.4,0.3,0.2,0.7,2.0,7.8
8,Dante Cunningham,30,51,24,21.9,1.9,4.4,.440,0.7,2.1,.324,1.3,2.3,.547,.518,0.4,0.7,.556,1.0,2.8,3.8,0.5,0.5,0.3,0.3,1.5,5.0
9,Jameer Nelson,35,43,0,20.9,2.0,4.8,.410,0.9,2.6,.364,1.0,2.2,.463,.507,0.3,0.4,.765,0.3,2.0,2.2,3.6,0.5,0.1,1.3,1.6,5.1
10,Ian Clark,26,74,2,19.7,3.0,6.7,.448,0.8,2.6,.318,2.2,4.1,.533,.511,0.6,0.8,.763,0.1,1.6,1.7,1.5,0.4,0.1,0.8,1.6,7.4
11,Solomon Hill,26,12,1,15.6,0.9,3.4,.268,0.3,1.8,.190,0.6,1.7,.350,.317,0.3,0.5,.500,0.8,2.3,3.0,1.8,0.6,0.1,0.8,1.8,2.4
12,Emeka Okafor,35,26,19,13.6,1.8,3.7,.505,0.0,0.0,0.0,1.8,3.7,.505,.505,0.7,0.8,.818,1.8,2.8,4.6,0.3,0.3,1.0,0.5,1.2,4.4
13,Tony Allen,36,22,0,12.4,2.0,4.1,.484,0.2,0.5,.333,1.8,3.6,.506,.505,0.5,1.0,.524,0.9,1.2,2.1,0.4,0.5,0.1,0.9,2.2,4.7
14,Cheick Diallo,21,52,0,11.2,2.0,3.4,.580,0.0,0.0,0.0,2.0,3.4,.580,.580,1.0,1.3,.758,0.9,3.2,4.1,0.4,0.2,0.4,0.5,1.6,4.9
15,Jordan Crawford,29,5,0,10.6,2.4,5.4,.444,1.6,2.8,.571,0.8,2.6,.308,.593,0.2,0.2,1.000,0.4,0.4,0.8,2.6,0.2,0.2,1.0,1.4,6.6
16,DeAndre Liggins,29,27,3,9.0,0.7,1.5,.439,0.3,0.6,.471,0.4,0.9,.417,.537,0.0,0.0,0.0,0.1,0.9,1.0,0.8,0.4,0.1,0.3,0.7,1.6
17,Omer Asik,31,14,0,8.6,0.5,1.1,.438,0.0,0.0,0.0,0.5,1.1,.438,.438,0.3,0.9,.333,0.5,2.1,2.6,0.1,0.1,0.1,0.4,1.0,1.3
18,Larry Drew,27,7,0,7.9,0.9,2.4,.353,0.4,0.9,.500,0.4,1.6,.273,.441,0.0,0.0,0.0,0.3,0.0,0.3,1.1,0.0,0.0,0.3,0.6,2.1
19,"Walt Lemon, Jr.",25,5,0,7.0,1.4,3.2,.438,0.2,0.2,1.000,1.2,3.0,.400,.469,0.4,0.6,.667,0.0,0.4,0.4,1.0,0.0,0.2,0.8,1.0,3.4
20,Jalen Jones,24,4,0,4.8,0.3,1.0,.250,0.3,0.3,1.000,0.0,0.8,.000,.375,0.5,0.5,1.000,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.5,1.3
21,Mike James,27,4,0,4.5,0.5,2.3,.222,0.0,0.3,.000,0.5,2.0,.250,.222,0.0,0.0,0.0,0.3,0.0,0.3,1.5,0.3,0.0,0.3,0.8,1.0
22,Josh Smith,32,3,0,4.0,0.3,1.3,.250,0.0,0.0,0.0,0.3,1.3,.250,.250,0.0,0.0,0.0,1.0,0.3,1.3,0.0,0.0,0.0,0.0,1.0,0.7
23,Charles Cooke,23,13,0,2.9,0.2,1.1,.143,0.1,0.6,.125,0.1,0.5,.167,.179,0.1,0.2,.500,0.0,0.2,0.2,0.1,0.1,0.0,0.1,0.0,0.5
