Rk,Name,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1,Dahntay Jones,35,1,0,42.0,6.0,14.0,.429,1.0,2.0,.500,5.0,12.0,.417,.464,0.0,0.0,0.0,1.0,4.0,5.0,2.0,1.0,2.0,0.0,6.0,13.0
2,LeBron James,31,76,76,35.6,9.7,18.6,.520,1.1,3.7,.309,8.6,14.9,.573,.551,4.7,6.5,.731,1.5,6.0,7.4,6.8,1.4,0.6,3.3,1.9,25.3
3,Kevin Love,27,77,77,31.5,5.3,12.7,.419,2.1,5.7,.360,3.3,7.0,.467,.499,3.4,4.1,.822,1.9,8.0,9.9,2.4,0.8,0.5,1.8,2.1,16.0
4,Kyrie Irving,23,53,53,31.5,7.4,16.6,.448,1.6,4.9,.321,5.8,11.6,.502,.496,3.2,3.6,.885,0.8,2.1,3.0,4.7,1.1,0.3,2.3,2.0,19.6
5,J.R. Smith,30,77,77,30.7,4.6,11.0,.415,2.6,6.6,.400,1.9,4.4,.438,.535,0.6,0.9,.634,0.6,2.3,2.8,1.7,1.1,0.3,0.8,2.6,12.4
6,Tristan Thompson,24,82,34,27.7,3.0,5.1,.588,0.0,0.0,0.0,3.0,5.1,.588,.588,1.8,3.0,.616,3.3,5.7,9.0,0.8,0.5,0.6,0.7,2.5,7.8
7,Matthew Dellavedova,25,76,14,24.6,2.7,6.7,.405,1.3,3.1,.410,1.4,3.6,.401,.501,0.8,0.9,.864,0.4,1.7,2.1,4.4,0.6,0.1,1.5,2.3,7.5
8,Iman Shumpert,25,54,5,24.4,2.1,5.6,.374,0.8,2.7,.295,1.3,2.9,.447,.444,0.7,0.9,.784,0.6,3.2,3.8,1.7,1.0,0.4,1.1,2.2,5.8
9,Mo Williams,33,41,14,18.2,3.2,7.4,.437,0.9,2.5,.353,2.3,4.9,.480,.497,0.9,1.0,.905,0.1,1.6,1.8,2.4,0.3,0.1,1.4,1.5,8.2
10,Richard Jefferson,35,74,5,17.9,1.9,4.2,.458,0.9,2.3,.382,1.0,1.9,.554,.564,0.8,1.2,.667,0.2,1.5,1.7,0.8,0.4,0.2,0.6,1.7,5.5
11,Timofey Mozgov,29,76,48,17.4,2.7,4.7,.565,0.0,0.1,.143,2.7,4.6,.574,.567,0.9,1.3,.716,1.4,3.0,4.4,0.4,0.3,0.8,0.9,2.1,6.3
12,Channing Frye,32,26,3,17.2,2.7,6.2,.441,1.7,4.4,.377,1.1,1.8,.596,.575,0.4,0.5,.786,0.5,3.1,3.6,1.0,0.3,0.3,0.5,2.2,7.5
13,Anderson Varejao,33,31,0,10.0,1.0,2.5,.421,0.0,0.0,.000,1.0,2.4,.427,.421,0.5,0.7,.762,0.8,2.2,2.9,0.6,0.4,0.2,0.5,1.1,2.6
14,James Jones,35,48,0,9.6,1.2,3.0,.408,0.9,2.2,.394,0.4,0.8,.447,.553,0.4,0.5,.808,0.2,0.9,1.0,0.3,0.2,0.2,0.3,1.0,3.7
15,Jared Cunningham,24,40,3,8.9,0.8,2.3,.352,0.3,0.8,.313,0.6,1.5,.373,.407,0.8,1.2,.625,0.1,0.7,0.7,0.5,0.3,0.1,0.5,0.9,2.6
16,Jordan McRae,24,15,1,7.5,1.5,3.5,.442,0.5,0.7,.636,1.1,2.7,.390,.510,0.6,0.9,.692,0.1,0.7,0.8,1.0,0.0,0.1,0.6,0.7,4.1
17,Sasha Kaun,30,25,0,3.8,0.4,0.7,.529,0.0,0.0,0.0,0.4,0.7,.529,.529,0.2,0.4,.455,0.5,0.6,1.0,0.1,0.2,0.2,0.3,0.4,0.9
18,Joe Harris,24,5,0,3.0,0.2,0.8,.250,0.2,0.8,.250,0.0,0.0,0.0,.375,0.0,0.0,0.0,0.0,0.6,0.6,0.4,0.0,0.0,0.2,0.2,0.6
