Rk,Name,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1,Kemba Walker,25,81,81,35.6,7.0,16.4,.427,2.2,6.0,.371,4.8,10.4,.459,.495,4.6,5.4,.847,0.7,3.7,4.4,5.2,1.6,0.5,2.1,1.4,20.9
2,Nicolas Batum,27,70,70,35.0,5.3,12.5,.426,2.0,5.7,.348,3.3,6.8,.492,.506,2.3,2.7,.849,0.8,5.3,6.1,5.8,0.9,0.6,2.9,1.6,14.9
3,Courtney Lee,30,28,28,30.2,3.5,7.9,.445,1.1,2.8,.392,2.4,5.0,.475,.516,0.8,0.9,.885,0.4,2.8,3.1,2.1,1.2,0.4,0.8,2.0,8.9
4,Michael Kidd-Gilchrist,22,7,7,29.3,4.7,8.7,.541,0.4,1.0,.429,4.3,7.7,.556,.566,2.9,4.1,.690,1.7,4.7,6.4,1.3,0.4,0.4,1.1,1.3,12.7
5,Marvin Williams,29,81,81,28.9,4.2,9.2,.452,1.9,4.7,.402,2.3,4.6,.504,.554,1.5,1.8,.833,1.6,4.9,6.4,1.4,0.7,1.0,0.8,1.6,11.7
6,Jeremy Lin,27,78,13,26.3,3.8,9.3,.412,1.0,2.9,.336,2.9,6.4,.446,.464,3.1,3.7,.815,0.5,2.7,3.2,3.0,0.7,0.5,1.9,2.1,11.7
7,Cody Zeller,23,73,60,24.3,3.2,6.0,.529,0.0,0.1,.100,3.2,5.8,.539,.530,2.4,3.2,.754,1.9,4.3,6.2,1.0,0.8,0.9,0.9,2.8,8.7
8,Al Jefferson,31,47,18,23.3,5.2,10.7,.485,0.0,0.0,0.0,5.2,10.7,.485,.485,1.5,2.4,.649,1.2,5.2,6.4,1.5,0.6,0.9,0.7,2.5,12.0
9,Frank Kaminsky,22,81,3,21.1,2.7,6.5,.410,0.8,2.5,.337,1.8,4.0,.455,.474,1.3,1.8,.730,0.9,3.3,4.1,1.2,0.5,0.5,0.7,1.6,7.5
10,P.J. Hairston,23,48,43,19.5,2.1,5.8,.359,1.1,3.6,.314,0.9,2.2,.433,.457,0.7,0.9,.810,0.4,2.3,2.7,0.6,0.5,0.1,0.5,2.2,6.0
11,Jeremy Lamb,23,66,0,18.6,3.5,7.7,.451,0.8,2.7,.309,2.6,5.0,.529,.506,1.0,1.3,.727,0.7,3.2,3.8,1.2,0.6,0.5,0.8,1.6,8.8
12,Spencer Hawes,27,57,6,18.2,2.2,5.4,.405,0.7,1.8,.373,1.5,3.6,.422,.467,0.9,1.1,.831,0.9,3.4,4.3,1.9,0.4,0.5,1.0,1.9,6.0
13,Brian Roberts,30,30,0,11.1,1.7,3.8,.443,0.3,0.9,.333,1.4,2.9,.477,.483,1.1,1.2,.919,0.1,0.8,1.0,1.3,0.2,0.0,0.5,0.8,4.8
14,Troy Daniels,24,43,0,11.1,2.1,4.3,.476,1.4,2.8,.484,0.7,1.5,.462,.634,0.1,0.2,.556,0.2,1.2,1.3,0.5,0.3,0.1,0.6,0.9,5.6
15,Tyler Hansbrough,30,44,0,7.8,0.7,1.6,.451,0.0,0.1,.667,0.7,1.5,.441,.465,0.9,1.5,.585,0.9,1.1,2.0,0.2,0.3,0.2,0.3,1.3,2.4
16,Jorge Gutierrez,27,12,0,5.3,0.5,0.9,.545,0.0,0.2,.000,0.5,0.8,.667,.545,0.8,0.9,.909,0.0,0.6,0.6,1.4,0.3,0.0,0.5,0.3,1.8
17,Aaron Harrison,21,21,0,4.4,0.2,0.9,.263,0.1,0.5,.300,0.1,0.4,.222,.342,0.2,0.6,.417,0.2,0.5,0.7,0.1,0.3,0.0,0.2,0.5,0.9
