Rk,Name,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1,Kawhi Leonard,24,72,72,33.1,7.7,15.1,.506,1.8,4.0,.443,5.9,11.1,.528,.565,4.1,4.6,.874,1.3,5.5,6.8,2.6,1.8,1.0,1.5,1.8,21.2
2,LaMarcus Aldridge,30,74,74,30.6,7.2,14.1,.513,0.0,0.2,.000,7.2,13.9,.521,.513,3.5,4.1,.858,2.4,6.2,8.5,1.5,0.5,1.1,1.3,2.0,18.0
3,Tony Parker,33,72,72,27.5,4.9,9.9,.493,0.4,0.9,.415,4.5,9.0,.501,.512,1.8,2.4,.760,0.2,2.2,2.4,5.3,0.8,0.2,1.8,1.6,11.9
4,Danny Green,28,79,79,26.1,2.7,7.1,.376,1.5,4.4,.332,1.2,2.7,.448,.480,0.4,0.6,.739,0.6,3.2,3.8,1.8,1.0,0.8,0.9,1.8,7.2
5,Tim Duncan,39,61,60,25.2,3.5,7.2,.488,0.0,0.0,.000,3.5,7.2,.490,.488,1.5,2.1,.702,1.9,5.4,7.3,2.7,0.8,1.3,1.5,2.0,8.6
6,Patty Mills,27,81,3,20.5,3.2,7.6,.425,1.5,4.0,.384,1.7,3.6,.469,.525,0.6,0.7,.810,0.3,1.6,2.0,2.8,0.7,0.1,0.9,1.3,8.5
7,Manu Ginobili,38,58,0,19.6,3.4,7.5,.453,1.2,3.1,.391,2.2,4.4,.496,.533,1.6,1.9,.813,0.4,2.1,2.5,3.1,1.1,0.2,1.7,1.7,9.6
8,Boris Diaw,33,76,4,18.2,2.7,5.0,.527,0.3,0.9,.362,2.3,4.1,.564,.560,0.7,1.0,.737,0.8,2.3,3.1,2.3,0.3,0.3,1.3,1.3,6.4
9,David West,35,78,19,18.0,3.1,5.7,.545,0.0,0.1,.429,3.1,5.7,.546,.548,0.8,1.0,.788,0.9,3.0,4.0,1.8,0.6,0.7,0.9,1.8,7.1
10,Kevin Martin,32,16,1,16.3,1.9,5.3,.353,0.7,2.1,.333,1.2,3.3,.365,.418,1.8,1.9,.933,0.3,1.6,1.8,0.8,0.6,0.1,0.8,0.9,6.2
11,Kyle Anderson,22,78,11,16.0,1.8,3.8,.468,0.2,0.5,.324,1.6,3.3,.488,.488,0.8,1.1,.747,0.3,2.8,3.1,1.6,0.8,0.4,0.8,1.2,4.5
12,Jonathon Simmons,26,55,2,14.8,2.2,4.4,.504,0.3,0.9,.383,1.9,3.5,.533,.541,1.3,1.7,.750,0.3,1.5,1.7,1.1,0.4,0.1,1.0,1.9,6.0
13,Andre Miller,39,13,4,13.9,1.8,3.7,.479,0.1,0.3,.250,1.7,3.4,.500,.490,0.7,1.0,.692,0.5,1.6,2.1,2.2,0.5,0.0,0.9,1.1,4.3
14,Boban Marjanovic,27,54,4,9.4,1.9,3.2,.603,0.0,0.0,0.0,1.9,3.2,.603,.603,1.6,2.1,.763,1.4,2.2,3.6,0.4,0.2,0.4,0.5,1.0,5.5
15,Rasual Butler,36,46,0,9.4,1.1,2.3,.471,0.3,1.1,.306,0.7,1.2,.618,.543,0.2,0.3,.688,0.1,1.2,1.2,0.5,0.3,0.5,0.2,0.2,2.7
16,Ray McCallum,24,31,3,8.3,0.9,2.2,.403,0.2,0.5,.313,0.7,1.6,.431,.440,0.3,0.3,.900,0.2,0.8,1.0,1.1,0.2,0.1,0.4,0.5,2.2
17,Matt Bonner,35,30,2,6.9,1.0,1.9,.509,0.5,1.1,.441,0.5,0.8,.609,.640,0.1,0.1,.750,0.1,0.8,0.9,0.3,0.2,0.0,0.1,0.5,2.5
